	0	1
1964	    84758.56	     9571.50
1965	    76979.39	     2430.51
1966	    26554.49	     9517.73
1967	     3375.32	    24143.16
1968	       77.47	    24083.88
1969	        0.00	    37226.22
1970	        0.00	    35911.89
1971	    59199.98	     7656.81
1972	   108826.98	     3496.27
1973	     3415.10	    26627.44
1974	    36763.11	     3022.14
1975	      430.94	    12741.45
1976	    50100.31	     6144.24
1977	    49061.45	    11542.91
1978	    13995.53	    20872.86
1979	    70375.18	     6271.14
1980	       38.35	    22556.78
1981	    32839.07	     8506.27
1982	    74951.48	     1996.18
1983	    18756.92	    18197.42
1984	     4840.91	    13354.57
1985	       33.98	    37341.97
1986	    35536.60	    12213.23
1987	        0.00	    41585.28
1988	    21844.04	    12077.42
1989	        8.69	    31729.97
1990	    34280.89	    10986.09
1991	    50659.35	     5240.09
1992	       46.20	    15370.79
1993	      522.85	    19966.73
1994	     6885.61	    11513.66
1995	    66687.60	     9122.22
1996	     5415.11	     6112.65
1997	     6265.37	    17870.94
1998	    40014.48	     6590.47
1999	    24041.25	     5378.53
2000	    31197.17	    11944.13
2001	        0.00	    44125.33
2002	    33480.53	    10346.47
2003	    21044.28	     6629.68
2004	   324673.80	       24.93
2005	        0.00	    35815.66
2006	     3304.54	     9689.18
2007	   107818.55	     2424.14
2008	      350.87	    29213.60
2009	     5629.42	    28401.47
2010	    32610.77	    12445.66
2011	     1089.86	    26668.23
2012	     1879.07	    24145.49
2013	      109.22	    35293.84
2014	   141969.33	        4.27
2015	   148597.61	     2853.33
2016	    12312.73	    11214.06
2017	    53563.50	     5164.08
2018	        0.00	    23961.10
2019	     2252.23	    10827.76
2020	    61613.68	     5246.49
2021	    89883.35	     3414.52
2022	     4743.60	    10591.13
2023	    63235.03	     9292.43
2024	    87281.13	     5283.04
2025	    79945.27	     5852.55
2026	    63465.38	     7961.80
2027	    19570.04	    15461.23
2028	        0.00	    23565.61
2029	     3721.55	    19782.80
2030	    32897.00	     9626.28
2031	      587.75	     7298.82
2032	     4645.52	    19190.88
2033	    84010.34	     5775.41
2034	    54141.97	     6705.71
2035	     8793.21	    20897.47
2036	        0.00	    35133.13
2037	    22625.17	    13405.03
2038	    40384.18	     6369.00
2039	    45832.39	     1696.81
2040	    30067.46	     2463.27
2041	    46073.01	     8635.73
2042	        0.00	    31262.46
2043	    26595.41	     6589.35
2044	    91125.79	      652.95
2045	    41800.27	     8365.52
2046	     1315.53	     5747.04
2047	    58797.48	     9407.11
2048	        0.00	    49719.67
2049	     7450.14	    19231.48
2050	        8.21	    10890.56
2051	    31528.59	    11300.43
2052	    52054.26	     2012.61
2053	    10507.35	    19656.99
2054	    10924.30	    18568.82
2055	    12113.50	     3091.68
2056	    84818.76	     4164.55
2057	    18036.50	    11949.66
2058	     8104.47	    18568.50
2059	     3326.92	    15234.38
2060	     4840.29	     5497.59
2061	    56645.58	     1594.80
2062	      186.11	    42709.92
2063	    10530.68	    21391.71
2064	    16394.61	    17106.40
2065	        0.00	    36497.71
2066	        0.00	    28119.14
2067	     2261.10	    12127.10
2068	    49358.41	     1996.34
2069	    29175.28	    11784.22
2070	     6470.94	    20830.55
2071	    47972.17	     5849.02
2072	    13305.14	     8176.29
2073	   193533.23	     1541.86
2074	        1.61	    29755.11
2075	    11078.55	    15020.20
2076	    74529.57	     5647.80
2077	    71985.14	     6838.21
2078	    54193.73	    10378.89
2079	     8124.83	     9111.70
2080	        0.00	    33994.35
2081	    54413.08	     4182.67
2082	   118940.70	     3401.17
2083	     9893.68	     4673.83
2084	    29676.64	      549.91
2085	    52992.40	     5985.91
2086	    71677.72	     7661.91
2087	    16243.17	     8617.48
2088	        0.89	    41961.88
2089	        2.45	    23130.73
2090	    69489.96	     4274.51
2091	    11424.76	     4776.77
2092	     2929.51	    28336.27
2093	    16775.78	     7271.02
2094	    44695.57	     2644.94
2095	    40720.07	     6518.48
2096	     7441.91	    20857.74
2097	    11316.27	    18115.22
2098	        0.00	    40611.32
2099	    35699.78	     9152.44
2100	    69334.71	     8955.71
2101	        4.52	    44241.55
2102	    11526.69	    18509.64
2103	    64093.06	     5537.34
2104	    63674.25	     5549.21
2105	        0.00	    34425.44
2106	    57426.28	     2980.07
2107	    43502.75	     4788.56
2108	     2220.85	     6722.57
2109	    56700.23	     5749.20
2110	      905.65	    41689.14
2111	    61263.85	     5517.33
2112	    48768.37	     7253.41
2113	        0.00	    40375.25
2114	   102020.61	     3465.45
2115	    31627.83	     1072.43
2116	    24615.45	    12109.03
2117	    60030.47	     4295.42
2118	    84036.75	     6730.11
2119	    39056.52	    11417.82
2120	    97513.47	     3570.38
2121	    19328.40	     7895.69
2122	    14189.79	    13394.72
2123	     2615.72	    18223.72
2124	        0.00	    24689.46
2125	    79450.23	     2894.51
2126	    28871.23	     5897.33
2127	    54685.39	     4957.21
2128	    51604.28	    12744.20
2129	    40005.08	    10992.54
2130	    10978.75	    11439.02
2131	      960.82	    45479.92
2132	    30867.72	     5496.82
2133	    10413.84	    22539.57
2134	    45567.79	     4071.62
2135	     5292.16	    11295.49
2136	        0.00	    40031.93
2137	    30538.88	     3265.90
2138	     3265.91	    21193.63
2139	    39073.78	    11488.60
2140	    38763.70	     6788.42
2141	    26952.07	    15694.74
2142	        0.00	    28457.72
2143	     3556.78	    32808.40
2144	      465.32	    17229.91
2145	    34378.96	    13766.42
2146	    65968.88	     9175.57
2147	    47580.52	     4009.04
2148	    31550.16	    13993.33
2149	    89113.18	     4413.90
2150	     2202.56	    22574.02
2151	        0.00	    41031.61
2152	    52311.72	    10113.09
2153	     7994.90	     6370.78
2154	     1731.66	     6460.72
2155	    39720.43	     5736.42
2156	    93131.57	     3557.78
2157	    58114.01	     3727.82
2158	    15435.50	     7750.87
2159	       13.01	    30878.06
2160	     1212.29	    28442.07
2161	    92454.87	        6.14
2162	    60142.56	     7022.86
2163	    29919.30	    11455.52
2164	     5977.98	     7715.72
2165	    16720.75	    19859.82
2166	    18481.62	     1130.35
2167	    28447.20	     5184.90
2168	    45213.53	     6149.35
2169	        2.77	    41684.78
2170	    35091.36	     5591.08
2171	    49459.22	     5580.46
2172	    22929.06	     9480.79
2173	    26639.47	     8044.53
2174	    21871.74	    10795.93
2175	    49666.90	    11130.74
2176	    22382.08	    18788.96
2177	    36298.89	     2814.56
2178	     4470.88	    22537.65
2179	    53760.42	    10219.90
2180	      273.82	    39920.20
2181	    37485.10	      480.56
2182	     4590.48	    22288.96
2183	    49075.11	     7707.98
2184	    61781.41	     3533.45
2185	        0.00	    35168.53
2186	    53931.68	     4011.20
2187	      990.74	     7506.65
2188	       43.51	    17926.25
2189	    27123.87	     1550.38
2190	   110735.01	     1145.19
2191	   116208.84	     2671.68
2192	     8588.52	    18773.60
2193	    68988.26	     6679.05
2194	    19415.65	    14422.17
2195	    10341.96	     3105.02
2196	        0.32	    20048.38
2197	    17024.99	    12720.60
2198	     2140.51	    29034.79
2199	    84073.52	     4600.67
2200	    65192.26	     2402.25
2201	     3314.53	    24856.19
2202	    66965.74	     5215.25
2203	   164744.01	     1240.90
2204	     5344.32	    19913.73
2205	    12544.96	    14282.28
2206	    21892.52	    11208.40
2207	      808.54	    25954.81
2208	     4688.79	    16783.83
2209	        0.00	    36629.30
2210	     4877.85	    10666.47
2211	     6100.04	    19558.55
2212	    10530.67	    14423.75
2213	    16112.02	    15286.56
2214	    93964.67	     2487.76
2215	      266.36	    42469.13
2216	    22084.59	     4044.73
2217	     9249.40	     2537.47
2218	     7445.64	     4641.42
2219	     4515.95	    11216.72
2220	      455.84	     8747.76
2221	     2792.53	    21651.51
2222	     1819.69	    15187.43
2223	     1825.96	     8173.57
2224	    66505.78	     5792.64
2225	     6807.69	    20717.57
2226	    87258.42	     3051.36
2227	    54960.03	     4704.34
2228	    43290.31	     7673.26
2229	    35301.04	    14790.33
2230	    50407.43	     4305.79
2231	    71484.91	     4762.22
2232	     5549.31	    10945.70
2233	    31562.26	    13324.10
2234	    49685.45	     2786.78
2235	    50402.48	      725.99
2236	    92318.33	     5015.92
2237	        1.31	    28015.90
2238	     1240.40	    10853.68
2239	    92199.31	     5807.14
2240	      197.46	    40853.97
2241	      390.94	    47573.97
2242	    67524.60	     7771.53
2243	   146933.95	     2954.57
2244	    33105.55	     3865.49
2245	   108791.50	     2972.53
2246	    25304.30	    15113.63
2247	    16139.37	    14844.35
2248	     2874.83	    24430.78
2249	   182622.55	     1546.98
2250	     4425.95	    10685.13
2251	    33843.26	     1220.05
2252	    13465.54	    18573.33
2253	    87127.17	     5766.46
2254	    46326.85	     8915.70
2255	    41272.81	    11655.39
2256	       64.86	    24819.08
2257	    47077.03	     2743.43
2258	    24614.21	     1739.54
2259	    36753.73	    11533.14
2260	    43874.05	     6048.22
2261	    25673.25	    11790.37
2262	    83614.85	     3036.27
2263	    11473.52	    20100.79
2264	      105.31	    16151.01
2265	     3711.86	    11605.30
2266	    20419.02	     2194.52
2267	   109179.16	     6390.49
2268	     5202.45	     5358.45
2269	        0.00	    48131.38
2270	    64930.72	     3512.72
2271	      569.29	    14763.92
2272	    94053.59	     5199.59
2273	    54403.83	     1964.99
2274	   104426.66	      540.31
2275	    51938.23	     7438.50
2276	    17653.29	     7719.27
2277	    52993.24	     5143.54
2278	        0.00	    35331.62
2279	      254.72	    30928.59
2280	     5887.77	     8856.56
2281	        0.00	    40967.61
2282	     6876.42	     4360.32
2283	    48054.75	     4748.34
2284	       15.02	    22111.34
2285	    17314.82	    13187.12
2286	     4339.91	    14595.99
2287	    46153.95	     1880.70
2288	     1134.10	    24978.79
2289	    68117.37	     4450.24
2290	     6729.45	     5098.13
2291	    18362.93	     9175.23
2292	        0.00	    39986.30
2293	     2241.12	     8744.08
2294	    42240.34	     3963.33
2295	     8085.11	     6735.54
2296	     9823.52	    11708.19
2297	     1763.19	    31868.21
2298	        0.76	    27567.66
2299	    71411.87	     7160.74
2300	      271.41	    18793.76
2301	       90.95	    12018.94
2302	    70908.91	     5541.07
2303	    52563.44	    10199.77
2304	       99.06	    23992.84
2305	      213.59	    20834.48
2306	    13502.09	    17669.18
2307	    34344.45	     3314.36
2308	      300.40	    15028.84
2309	    27753.39	     3267.95
2310	        0.00	    42826.29
2311	     1427.45	    23703.33
2312	    59140.80	      813.52
2313	    85710.06	     4398.87
2314	    16257.05	    16903.09
2315	      217.50	    20699.54
2316	    50694.06	    11284.40
2317	    12160.77	    23070.30
2318	    23860.15	    11956.09
2319	    17153.38	     6962.79
2320	    53729.99	     2421.29
2321	      409.11	    22792.90
2322	    40241.59	     5956.78
2323	    10006.67	     7676.43
2324	    73984.37	     7515.97
2325	    91470.25	     3261.53
2326	     6739.65	    20167.75
2327	    19633.61	    16088.49
2328	       39.35	    16274.63
2329	    47132.84	     8206.82
2330	        0.00	    41685.81
2331	      253.67	    20208.74
2332	    16156.60	    14071.92
2333	    16632.34	     5616.47
2334	     4012.78	    23293.05
2335	    11749.07	     8051.97
2336	    46897.93	     1201.01
2337	     6798.26	     8186.05
2338	    19630.86	    16130.16
2339	    50274.00	     8279.96
2340	    82361.92	     3885.62
2341	    35137.57	     6829.38
2342	    82427.88	     9825.43
2343	     5149.04	     3809.32
2344	    29758.65	     2307.29
2345	    93836.16	     4660.01
2346	    24457.75	     5250.47
2347	     7981.36	    22206.90
2348	    56996.17	     5557.16
2349	        4.42	    28059.49
2350	    18624.31	     2785.75
2351	    70957.25	     1554.44
2352	        0.00	    27612.31
2353	    56369.88	     2076.69
2354	     7926.28	    11915.00
2355	    35752.55	    13207.58
2356	    38345.34	    10866.46
2357	        0.00	    38986.51
2358	        0.00	    32681.35
2359	        0.00	    39363.09
2360	    12928.68	     5587.52
2361	   102563.72	     2960.42
2362	      249.54	    20739.49
2363	     6612.02	     9512.08
2364	        0.06	    23763.79
2365	     9272.60	    20389.73
2366	    24803.43	     1418.75
2367	     7549.89	     8794.00
2368	     9407.94	    10418.12
2369	    32541.32	     1740.16
2370	    13728.71	     2448.33
2371	        0.00	    37866.30
2372	    57432.29	     2571.80
2373	     7599.13	     9038.13
2374	    73806.60	     5033.53
2375	    36901.16	     8555.26
2376	    33977.08	     3342.66
2377	    43417.15	     7285.75
2378	        0.31	    33376.25
2379	    16042.58	    14369.77
2380	    18253.33	     8941.50
2381	    14256.44	    14302.15
2382	       70.79	    35430.39
2383	     4043.89	    31154.52
2384	    55942.34	     4334.11
2385	    30905.28	     7269.83
2386	       14.24	    28885.31
2387	    59820.47	     8413.28
2388	        0.18	    21396.20
2389	    57531.62	     3031.06
2390	    54488.14	     8854.03
2391	    81655.53	     6012.40
2392	    24915.73	    12344.90
2393	      157.41	    19766.59
2394	    22791.59	    14285.56
2395	    14841.49	    18356.76
2396	    52774.66	     8218.44
2397	    62990.15	     5000.80
2398	     8189.92	    10574.27
2399	    21483.60	    12474.26
2400	    28106.08	     9648.48
2401	        9.53	    18497.09
2402	    18685.14	    15735.29
2403	    60153.93	     4453.51
2404	    92129.91	     6857.56
2405	    77089.63	     8494.85
2406	      715.15	    25932.22
2407	     2640.24	    27244.93
2408	    12299.67	     1931.96
2409	    19414.90	    13044.22
2410	     6558.07	    23080.90
2411	    37249.81	    11286.83
2412	    15333.33	    13312.70
2413	    37745.27	     8527.29
2414	    31999.81	     7108.29
2415	        0.84	    32059.32
2416	    49992.54	     2824.29
2417	        0.00	    43083.82
2418	    36365.82	    11376.72
2419	     2995.60	    25111.17
2420	    57837.02	     8965.67
2421	    37402.29	    12888.52
2422	       25.70	    43328.40
2423	     4808.87	    21158.32
2424	    33972.49	     2395.88
2425	     1188.34	    18374.12
2426	    35606.57	     8959.99
2427	     7737.01	    13221.25
2428	    27776.78	     4046.63
2429	    80179.72	    10923.82
2430	    14831.17	     1152.38
2431	      175.58	    45346.01
2432	        0.00	    39749.04
2433	    36578.72	     4792.68
2434	     2954.62	    28676.81
2435	     7287.91	    14748.08
2436	     8517.15	    19254.15
2437	    22535.06	     9278.93
2438	    58653.38	     7891.34
2439	    35700.96	    11303.09
2440	    12165.85	    19204.37
2441	    28833.36	     7225.27
2442	    27027.53	     8083.36
2443	    22200.82	    13093.79
2444	      125.00	    13639.03
2445	    52339.45	     2503.64
2446	    38651.78	     4574.18
2447	    27430.10	     2395.68
2448	    33021.10	     8639.28
2449	    20622.60	    19712.67
2450	    63092.16	     5761.88
2451	   116534.06	     1023.67
2452	      164.90	    15460.78
2453	   121426.18	       69.84
2454	    62136.74	     9390.98
2455	    11544.47	    13864.24
2456	    36617.32	     7010.51
2457	   137727.21	     1481.62
2458	    30835.01	    12775.68
2459	    55425.27	     7537.39
2460	     5575.80	    23101.57
2461	   121182.26	     2563.80
2462	    38281.19	    10146.71
2463	    51544.76	     5805.64
2464	   130860.91	     4395.33
2465	    20171.87	      767.53
2466	        0.00	    29350.78
2467	      173.71	    29883.84
2468	    53529.02	     5815.30
2469	    42074.18	     2932.31
2470	    60948.35	     4389.32
2471	    31976.40	     4057.94
2472	      110.98	    14839.23
2473	    71289.93	     4936.60
2474	    46545.88	     2467.99
2475	     8297.60	    21436.82
2476	     3453.32	     9485.99
2477	     6480.85	     9031.24
2478	        0.00	    35118.28
2479	    60327.61	    10132.68
2480	      938.79	    39583.35
2481	       18.59	    44420.12
2482	        7.17	    21526.11
2483	    16985.99	    16518.06
2484	    16743.92	    15314.23
2485	    40077.04	     6382.48
2486	    24153.48	    18044.88
2487	        0.00	    37756.84
2488	     1949.84	    25865.12
2489	    68015.36	      930.54
2490	      254.47	    40106.75
2491	    13126.84	    10691.33
2492	     2040.88	    24555.65
2493	        0.00	    51840.45
2494	   172853.52	      414.25
2495	    20408.43	    12585.26
2496	    33500.21	     9368.95
2497	    73909.75	     3520.56
2498	    55785.70	     5367.65
2499	    11459.75	    15944.98
2500	       37.55	    23986.94
2501	        0.00	    42955.43
2502	        0.00	    34066.45
2503	       71.54	    13870.35
2504	       68.02	    29868.71
2505	    61977.52	     3691.42
2506	     2020.25	    28271.42
2507	    45733.13	      818.92
2508	     8675.18	     3496.91
2509	     2401.64	    26063.54
2510	   117951.35	     1061.55
2511	    83388.52	       23.16
2512	    45153.52	     6661.80
2513	    44150.86	     8972.31
2514	    28504.24	     8382.71
2515	    32491.97	    11197.81
2516	       34.66	    22062.01
2517	    31589.90	     7984.08
2518	    77581.45	     1027.51
2519	    84844.18	     6089.54
2520	    20948.41	    11881.88
2521	    16264.83	    16121.28
2522	        0.00	    34245.98
2523	    66793.89	     8228.84
2524	    72862.88	     7090.48
2525	   118993.28	     3704.60
2526	    14862.61	    13664.19
2527	    91524.90	     5142.86
2528	    59863.81	     7250.04
2529	    67970.55	     9993.85
2530	      147.43	    21081.80
2531	        0.00	    41489.54
2532	     5495.50	    19828.12
2533	      110.11	    43288.39
2534	    10542.93	    19614.65
2535	   149736.92	     3148.73
2536	     2346.51	     7661.50
2537	    35138.62	     4405.77
2538	    69983.35	     3942.25
2539	    58328.87	     3739.70
2540	        0.00	    27890.87
2541	     3132.47	    33496.00
2542	    11355.76	    16220.33
2543	        3.70	    24907.77
2544	    10084.03	    13961.98
2545	      283.82	    16764.00
2546	    64747.49	     5179.93
2547	     8005.45	     6540.29
2548	    27269.20	     9802.24
2549	     9897.78	    18581.64
2550	    20092.98	     8096.09
2551	     4108.96	    29672.28
2552	    70267.56	     4595.55
2553	   175617.53	      589.98
2554	   119420.83	     2729.51
2555	     1033.42	    28704.78
2556	      775.00	    17214.08
2557	   103830.23	     5732.76
2558	     1662.87	    28271.48
2559	     5227.30	     3803.82
2560	    15584.27	    16511.40
2561	    15505.41	    17378.58
2562	    50499.56	     8101.73
2563	    22339.70	     5895.38
2564	    30056.80	    10836.29
2565	      206.75	    12505.84
2566	        1.89	    26429.82
2567	        0.00	    33231.37
2568	    47373.20	     8602.69
2569	    86530.11	     6682.11
2570	    23210.67	    14044.24
2571	    31511.35	     8759.83
2572	    63292.92	     8311.05
2573	    19070.32	    12709.75
2574	      481.76	    19911.22
2575	       24.12	    22707.80
2576	        0.00	    42323.75
2577	    16294.67	    19339.29
2578	   116934.99	      100.34
2579	     4334.07	    21049.96
2580	    37063.88	    11330.98
2581	    88671.59	     4149.18
2582	    19389.22	     3656.95
2583	    77943.08	     6466.18
2584	    96715.38	     3231.20
2585	    32718.55	     1321.21
2586	      448.05	    28924.94
2587	   177926.77	     1704.70
2588	    14890.75	    15212.30
2589	       55.32	    36543.41
2590	    40979.78	     4704.91
2591	      208.43	    15966.98
2592	     4163.87	    20214.27
2593	    20280.56	     9269.48
2594	     9723.93	    22929.39
2595	    23568.38	    13081.06
2596	   154193.92	      443.56
2597	    82091.82	      744.36
2598	    21134.76	     6418.50
2599	    58740.39	     7823.10
2600	    53822.41	     6590.37
2601	    10524.54	    17127.84
2602	      798.18	    12048.76
2603	    30582.12	    12060.42
2604	    30034.46	     1102.24
2605	    12751.12	    15617.28
2606	    17104.79	    13314.32
2607	        0.00	    37949.52
2608	    51123.79	     7243.56
2609	     8958.44	    20777.82
2610	   112541.21	     2118.34
2611	        0.00	    36290.61
2612	     8026.91	    20184.04
2613	    79144.83	     4743.82
2614	    40187.44	     6471.32
2615	    15732.02	     9055.68
2616	   168727.69	      461.08
2617	     2305.37	     7838.68
2618	      193.00	    30348.69
2619	    53615.75	     6434.15
2620	    22191.38	    10351.40
2621	        0.00	    44708.30
2622	     1062.33	    26194.05
2623	    18655.32	    16720.82
2624	        0.37	    28223.61
2625	        0.00	    35361.10
2626	    35859.60	     6955.91
2627	    69893.24	     4080.71
2628	     2224.39	    13247.08
2629	    67411.06	     4939.73
2630	        0.00	    48990.93
2631	    42787.27	     5200.19
2632	    30762.84	     1469.02
2633	    69290.89	     7081.47
2634	    82538.87	     3371.06
2635	    13481.98	    16961.75
2636	    10940.26	    19999.70
2637	     3196.74	    11399.23
2638	    42190.60	     7077.52
2639	    55223.96	     2620.42
2640	    26384.93	    13472.69
2641	    85627.70	      352.02
2642	   136418.02	     1140.21
2643	        0.00	    33272.58
2644	    82081.46	     4860.48
2645	     1102.53	    37140.89
2646	     1080.40	    11290.30
2647	    18465.61	    14259.77
2648	    53786.35	     6826.94
2649	    12253.91	    11177.26
2650	        6.98	    24455.62
2651	    57561.40	     1508.11
2652	    24580.97	    12531.15
2653	        1.30	    28940.29
2654	      168.43	    45907.24
2655	        0.02	    27267.66
2656	       47.49	    32111.69
2657	    12613.21	    21761.01
2658	     8033.98	    22551.38
2659	    61620.89	     9700.08
2660	    37036.02	    11745.15
2661	     2498.69	     9162.00
2662	    74430.99	     7253.21
2663	    30556.04	    10004.78
2664	    53822.04	     5995.57
2665	    56248.84	     2854.34
2666	        0.00	    30000.88
2667	   282267.41	        8.33
2668	    20959.46	    13493.66
2669	    49918.65	     2008.11
2670	     5712.61	     7931.97
2671	    49594.52	     6184.62
2672	     7526.31	    12585.39
2673	    21757.85	    14302.32
2674	    10555.52	    18139.43
2675	      232.74	    17647.21
2676	      233.08	    10621.77
2677	    11038.61	    19919.56
2678	    39917.53	     9379.29
2679	     9570.65	    17521.43
2680	    42584.67	    11889.40
2681	    28000.89	    12299.73
2682	    62690.92	     3360.92
2683	      852.60	    15314.60
2684	    17816.54	    14653.91
2685	    24685.53	     7595.46
2686	        0.00	    22607.61
2687	    46316.65	     5207.95
2688	     3731.80	    13761.34
2689	   163994.70	     1038.80
2690	     1002.07	    18769.12
2691	    24019.30	    10866.75
2692	    53989.41	     4676.86
2693	      163.62	    28676.23
2694	    19233.98	    17909.17
2695	    80900.07	     5319.77
2696	        0.00	    42283.31
2697	        0.00	    44528.52
2698	    11686.90	    17390.67
2699	        0.00	    38184.75
2700	    83889.13	     5528.14
2701	       14.01	    25657.09
2702	    56815.70	    10910.27
2703	        0.00	    41427.36
2704	     3257.22	     8524.37
2705	    42100.64	    10997.54
2706	       16.00	    36416.80
2707	     9390.51	    10022.30
2708	    65572.10	     4834.55
2709	     1975.71	    21511.39
2710	    25652.37	     8612.29
2711	    71250.03	     6197.56
2712	       37.32	    13909.61
2713	    10404.20	    20497.84
2714	   115941.36	     5108.59
2715	    70270.78	      118.81
2716	        0.00	    33240.06
2717	    14652.53	    15026.86
2718	    88495.97	     5451.21
2719	    17152.39	     1256.24
2720	     3590.43	     7222.14
2721	    23384.15	    15662.56
2722	    30788.28	    13350.40
2723	        0.00	    30457.12
2724	   120047.90	      323.17
2725	    43844.23	     3903.89
2726	    40897.71	     7544.67
2727	        2.79	    28223.12
2728	     3136.53	    24509.10
2729	    13675.27	    15806.94
2730	   241778.48	     1036.37
2731	    12086.55	    18370.84
2732	    52921.74	     9271.47
2733	     1349.18	    25763.02
2734	    57282.14	     4775.69
2735	        0.08	    25793.19
2736	    64776.61	     1672.01
2737	        0.00	    35598.49
2738	    16560.88	    14927.95
2739	      755.96	    11181.70
2740	    10827.84	     8141.53
2741	        0.00	    56058.48
2742	      314.08	    10535.65
2743	     2803.23	    17007.67
2744	        0.00	    31919.31
2745	    14226.85	    18212.94
2746	       47.69	    34366.35
2747	     2660.07	    12088.32
2748	    26902.64	    12067.64
2749	     6815.33	    22743.06
2750	   175008.13	     1609.32
2751	    13538.97	    15945.61
2752	   100409.25	     4425.44
2753	     2808.01	     7738.89
2754	    48581.03	     9639.93
2755	    38968.76	    10702.50
2756	    96862.34	     2753.52
2757	   137323.67	     2932.91
2758	    96085.06	      393.12
2759	       28.02	    31569.35
2760	     9074.49	    21003.29
2761	    41272.21	    18711.74
2762	    58540.59	     1758.40
2763	   103719.58	     3387.57
2764	    65553.98	     5184.08
2765	    38036.86	    10621.07
2766	    31035.06	     3591.63
2767	    35814.62	     8656.78
2768	    24160.70	    16185.59
2769	    14976.56	    10191.51
2770	    62606.05	     3275.32
2771	        0.02	    20733.31
2772	        0.00	    22678.85
2773	    78721.98	     6763.46
2774	    31946.73	     8369.04
2775	     4897.31	     9336.35
2776	    55586.89	     5484.52
2777	     1905.75	    34244.77
2778	    73109.71	     3395.48
2779	      957.21	    25914.04
2780	   120625.15	     4390.97
2781	        2.89	    49898.20
2782	    59376.90	     7257.41
2783	    14444.60	    16904.69
2784	       16.77	    24838.71
2785	    61065.99	     1340.27
2786	    25079.32	      917.51
2787	    45092.08	     6286.67
2788	     6297.82	    19838.96
2789	        0.00	    41779.03
2790	      231.26	    42321.18
2791	      111.16	    42345.57
2792	    93036.62	     4193.08
2793	    71076.12	     7034.70
2794	        0.00	    33919.27
2795	    60518.86	     4273.00
2796	     4512.24	    13245.09
2797	    76498.46	      580.25
2798	       44.76	    14601.50
2799	    79088.88	     5752.32
2800	        0.00	    36003.57
2801	       93.66	    15373.06
2802	      661.67	    11521.31
2803	     2167.38	    41911.74
2804	    25042.94	    16044.13
2805	    35713.06	     8947.84
2806	    17829.07	    10328.36
2807	        0.00	    32008.86
2808	     1989.95	    33889.02
2809	     3788.03	    12212.67
2810	        0.00	    37558.31
2811	    27047.53	    13335.82
2812	        0.00	    24657.61
2813	      183.44	    37724.67
2814	       47.43	    34354.64
2815	    63378.38	    10633.82
2816	    29982.89	      825.97
2817	     3727.15	     8704.46
2818	    51001.08	     6120.98
2819	    31794.31	    12646.71
2820	    14463.74	    15773.10
2821	    26523.45	    18154.33
2822	    42211.09	     7378.83
2823	    76200.93	     1127.83
2824	    85670.76	       78.12
2825	    34225.01	     8613.34
2826	        0.02	    33712.63
2827	    75492.82	     6273.01
2828	    15222.30	     7047.28
2829	    67354.18	     8372.42
2830	    45824.71	     6487.01
2831	     4389.55	    21115.67
2832	     3115.36	     7715.11
2833	    59586.87	     4285.05
2834	    83626.78	     5620.55
2835	    15350.55	    10189.20
2836	     4120.11	    11126.36
2837	    49452.38	     7810.37
2838	    86159.03	     4117.21
2839	    17768.00	    11337.03
2840	    30075.52	    15495.14
2841	    43546.44	     6112.46
2842	     9655.08	     5200.35
2843	    52346.39	     4370.67
2844	   102359.06	     5035.26
2845	   124280.07	     4950.74
2846	      207.40	    33935.41
2847	    88791.62	     5408.61
2848	     4207.62	    29355.61
2849	        0.00	    46236.77
2850	     2439.94	    23773.86
2851	    69477.49	     7106.46
2852	    80136.69	     7316.16
2853	    18201.95	    17397.40
2854	   134769.11	     2378.46
2855	        0.00	    40347.62
2856	        0.00	    44914.07
2857	     3152.04	    22222.86
2858	    12357.54	    13726.48
2859	    31878.41	     9530.23
2860	     4303.36	     3973.62
2861	     2871.93	    19495.15
2862	     3440.55	     6370.25
2863	     3848.44	    29092.13
2864	     6439.71	     8502.26
2865	    35759.08	    14338.49
2866	    17052.66	    16542.71
2867	    24211.40	    14999.30
2868	    44137.77	    11441.52
2869	        0.00	    45190.38
2870	     2389.45	    25819.97
2871	    61906.05	     6461.35
2872	    34958.95	     7991.33
2873	    35339.40	     5833.44
2874	    49056.10	     8437.18
2875	     9884.14	    15404.69
2876	        0.00	    32501.65
2877	        3.85	    24930.31
2878	   150423.27	       24.89
2879	     4738.98	    22681.79
2880	     4374.81	    16950.78
2881	   101337.10	     4239.31
2882	    50483.96	     2880.53
2883	    23214.76	     9196.35
2884	    67997.80	     1159.01
2885	        0.00	    46966.28
2886	    54556.88	     6843.38
2887	     3859.78	    17762.53
2888	     2570.83	    24069.50
2889	    17539.27	     6070.50
2890	     8629.00	     9229.65
2891	    58475.05	     2893.76
2892	    69094.37	     6668.24
2893	    15257.49	    13901.75
2894	    56002.80	     5397.30
2895	    39681.71	     6433.63
2896	     5347.68	     5507.96
2897	    43899.55	     4649.56
2898	    63719.02	     8138.20
2899	    52432.67	     7251.14
2900	     3735.00	     9372.21
2901	     8354.64	    19746.16
2902	   155241.26	      867.66
2903	      264.68	    15305.08
2904	    58323.72	     4158.93
2905	    58855.08	     9212.65
2906	   201611.85	      207.30
2907	    67750.08	      837.16
2908	    26208.72	    17134.37
2909	      194.61	    38143.22
2910	    19120.88	     8012.48
2911	      799.26	    12336.62
