Heating,Cooling,Country,File_name,ID
5.73,39854.75,IND,IND_Hyderabad.431280_ISHRAE,431280
44756.47,3600.53,POL,POL_Nowy.Sacz.126600_IMGW,126600
26510.56,4214.9,ESP,ESP_Segovia.082130_SWEC,82130
69039.2,4228.47,CAN,CAN_AB_Lethbridge.712430_CWEC,712430
75360.59,3072.41,USA,USA_MI_Escanaba.AWOS.726480_TMY3,726480
33131.53,12545.62,USA,USA_KS_Olathe-Johnson.County.Executive.AP.724468_TMY3,724468
0,36754.41,BRA,BRA_MA_Imperatriz.818220_INMET,818220
85714.79,5687.3,USA,USA_MN_Detroit.Lakes.AWOS.727457_TMY3,727457
207391.63,1134.03,USA,USA_AK_Bettles.701740_TMY2,701740
43127.48,921.95,POL,POL_Kolobrzeg.121000_IMGW,121000
6780.31,20000.47,USA,USA_AL_Mobile-Downtown.AP.722235_TMY3,722235
55176.82,5181.91,USA,USA_OH_Youngstown.Rgnl.AP.725250_TMY,725250
53976.1,8114.68,USA,USA_IL_Sterling-Rock.Falls-Whiteside.County.AP.725326_TMY3,725326
73689.34,5345.84,USA,USA_NY_Massena.AP.726223_TMY3,726223
52802.74,2976.43,POL,POL_Czestochowa.125500_IMGW,125500
80456.78,1333.28,USA,USA_AK_Anchorage-Elmendorf.AFB.702720_TMY3,702720
0.01,27491.57,BRA,BRA_BA_Itaberaba.832440_INMET,832440
40684.54,728,CAN,CAN_BC_Port.Hardy.711090_CWEC,711090
9788.72,4913.54,IND,IND_Shillong.425160_ISHRAE,425160
21962.94,16867.36,USA,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY,723440
37677.65,9979.97,USA,USA_OH_Ohio.State.University.AP.724288_TMY3,724288
96437.06,4390.01,USA,USA_ND_Minot.727676_TMY2,727676
67863.29,7587.37,USA,USA_IA_Cedar.Rapids.Muni.AP.725450_TMY3,725450
0,37637.56,BRA,BRA_RN_Natal.818390_INMET,818390
119618.7,4675.24,CHN,CHN_Heilongjiang.Jiamusi.508730_CSWD,508730
25126.61,11236.7,USA,USA_VA_Richmond.724010_TMY2,724010
346.3,31192.56,USA,USA_FL_Miami.Intl.AP.722020_TMY3,722020
9832.42,3859.31,PER,PER_Cuzco.846860_IWEC,846860
26927.1,4534.79,ESP,ESP_Salamanca.082020_SWEC,82020
12717.05,14428.97,USA,USA_CA_Redding.Muni.AP.725920_TMY3,725920
0,43787.99,BRA,BRA_MA_Sao.Luis-Machado.Intl.AP.822810_TRY.1966,822810
41237.08,4773.99,USA,USA_MA_Plymouth.Muni.AP.725064_TMY3,725064
33367.08,11568.23,USA,USA_MO_Springfield.Rgnl.AP.724400_TMY3,724400
1719.06,35917.91,SAU,SAU_Riyadh.404380_IWEC,404380
97528.43,3795.56,USA,USA_MN_Crane.Lake.AWOS.727473_TMY3,727473
32966.28,9580.87,USA,USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3,724066
0,47592.45,BRA,BRA_Manaus.823310_SWERA,821110
53114.2,6903.22,USA,USA_IN_Fort.Wayne.725330_TMY2,725330
8240.94,18692.33,USA,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,722160
35256.8,9434.24,USA,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY,724060
32067.66,11428.66,USA,USA_MO_Cape.Girardeau.Muni.AP.723489_TMY3,723489
55520.34,3353.43,CHN,CHN_Gansu.Yuzhong.529830_CSWD,529830
10336.67,10530.12,ISR,ISR_Jerusalem-Atarot.AP.401840_MSI,401840
14952.37,14132.89,CHN,CHN_Shanghai.Shanghai.583620_CSWD,583620
7628.35,18671.34,USA,USA_AL_Mobile.722230_TMY2,722230
87258.13,6852.73,CHN,CHN_Nei.Mongol.Tongliao.541350_SWERA,541350
95195.26,390.53,USA,USA_AK_Dillingham.AWOS.703210_TMY3,703210
52086.93,5582.84,USA,USA_NH_Pease.Intl.Tradeport.726055_TMY3,726055
6156.29,22078.54,USA,USA_TX_Del.Rio.722610_TMY,722610
4824.92,8800.69,ITA,ITA_Gela.164530_IGDG,164530
18274,3286.97,NZL,NZL_Taupo.King.Country-Turangi.TP.932450_NIWA,932450
70993.7,648.76,ITA,ITA_Monte.Terminillo.162190_IGDG,162190
0,49332.73,THA,THA_Bangkok.484560_IWEC,484560
36996.46,9462.42,USA,USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3,725810
83828.69,2248.04,CHN,CHN_Qinghai.Lenghu.526020_CSWD,526020
26091.57,11323.54,USA,USA_NC_Greensboro.723170_TMY2,723170
46324.69,3835.87,JPN,JPN_Sapporo.474120_IWEC,474120
6171.65,27716.8,USA,USA_AZ_Casa.Grande.AWOS.722748_TMY3,722748
2887.29,12574.66,BRA,BRA_SC_Urussanga.869700_INMET,869700
19652.25,13267.26,USA,USA_SC_Anderson.County.AP.723125_TMY3,723125
37247.92,7968.09,USA,USA_NJ_McGuire.AFB.724096_TMY,724096
10869.19,10865.26,ITA,ITA_Naples.162890_IWEC,162890
52639.47,7571.75,USA,USA_WY_Gillette-Gillette.County.AP.726650_TMY3,726650
0,36286.36,BRA,BRA_PA_Conceicao.do.Araguaia.819400_INMET,819400
57374.8,6235.42,USA,USA_WY_Sheridan.County.AP.726660_TMY3,726660
29876.48,2995.92,CHN,CHN_Tibet.Lhasa.555910_CSWD,555910
8250.05,18866.46,USA,USA_FL_Tallahassee.Rgnl.AP.722140_TMY,722140
79.51,34140.78,CUB,CUB_Playa.Giron.783330_SWERA,783330
0,47738,MEX,MEX_Acapulco.768056_IWEC,768056
0.38,26017.05,BRA,BRA_MG_Mantena.867840_INMET,867840
25038.9,11322.73,KOR,KOR_Kwangju.471560_IWEC,471560
32723.84,6295.77,USA,USA_CA_Mount.Shasta.725957_TMY,725957
0,37486.37,GTM,GTM_Puerto.Barrios.786370_SWERA,786370
22102.78,11819.04,USA,USA_MD_Salisbury-Wicomico.County.Rgnl.AP.724045_TMY3,724045
0,34074.17,BRA,BRA_PE_Cabrobo.828860_INMET,828860
0,37264.66,BRA,BRA_RN_Apodi.818350_INMET,818350
48006.78,12350.27,CHN,CHN_Xinjiang.Uygur.Ruoqiang.517770_CSWD,517770
67781.56,3979.25,USA,USA_WY_Rock.Springs.725744_TMY2,725744
8013.53,6913.08,USA,USA_CA_San.Jose.Intl.AP.724945_TMY3,724945
270.14,32587.88,CHN,CHN_Hainan.Qionghai.598550_CSWD,598550
0,41813.25,HND,HND_Puerto.Lempira.787110_SWERA,787110
81.49,17117.23,BRA,BRA_MT_Alto.Taquari.867500_INMET,867500
5194.75,6720.62,BRA,BRA_SC_Major.Vieira.869420_INMET,869420
102155.82,3986.82,USA,USA_MN_Hibbing-Chisholm.Hibbing.AP.727455_TMY3,727455
1912.32,23575.96,USA,USA_FL_Orlando.Intl.AP.722050_TMY3,722050
70735.53,4330.41,USA,USA_ME_Bangor.Intl.AP.726088_TMY,726088
0,41942.81,BRA,BRA_PA_Cameta.817100_INMET,817100
500.43,26911.53,USA,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY,722030
0,39313.09,BRA,BRA_PI_Sao.Joao.do.Piaui.818480_INMET,818480
8794.49,8348.58,ITA,ITA_Cagliari-Elmas.165600_IGDG,165600
40651.79,6319.74,USA,USA_WA_Yakima.727810_TMY2,727810
49906.61,6714.41,USA,USA_NV_Elko.Muni.AP.725825_TMY3,725825
52258.65,2703.26,POL,POL_Poznan.123300_IMGW,123300
36591.15,9421.19,USA,USA_WV_Parkersburg-Wood.County-Gill.Robb.Wilson.AP.724273_TMY3,724273
54622.19,8257.92,USA,USA_NE_Holdrege-Brewster.Field.725628_TMY3,725628
7.37,44303.28,NIC,NIC_Chinandega.787390_SWERA,787390
2753.79,23916.94,USA,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3,747946
42278.46,3180.44,AUT,AUT_Innsbruck.111200_IWEC,111200
57216.5,10483.02,USA,USA_IA_Des.Moines.Intl.AP.725460_TMY3,725460
18340.68,12821.63,USA,USA_NC_Hickory.Rgnl.AP.723145_TMY3,723145
15111.31,19233.05,USA,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3,722594
65948.1,10701.42,CHN,CHN_Nei.Mongol.Ejin.Qi.522670_CSWD,522670
60834.48,8078.38,CHN,CHN_Xinjiang.Uygur.Yanqi.515670_CSWD,515670
17212.71,16681.03,USA,USA_OK_Lawton.Muni.AP.723575_TMY3,723575
8350.11,21656.86,USA,USA_MS_Biloxi-Keesler.AFB.747686_TMY3,747686
4048.18,28604.75,CZ15RV2.htm,CZ15RV2,747185
3617.93,11815.66,USA,USA_CA_Fullerton.Muni.AP.722976_TMY3,722976
1975.64,37991.98,KWT,KWT_Kuwait.Intl.AP.405820_KISR,405820
4728.58,9745.53,USA,USA_CA_San.Diego-Miramar.NAS.722930_TMY3,722930
6300.47,12754.34,ESP,ESP_Sevilla.083910_SWEC,83910
117295.47,369.08,USA,USA_AK_King.Salmon.703260_TMY2,703260
10756.19,8496.71,ESP,ESP_Barcelona.081810_IWEC,81810
3232.31,12201.78,AUS,AUS_WA.Mandurah.946050_RMY,946050
11003.69,18573.58,USA,USA_AL_Montgomery-Dannelly.Field.722260_TMY3,722260
52920.59,8149.28,USA,USA_IA_Newton.Muni.AP.725464_TMY3,725464
43786.53,7736.21,USA,USA_NV_Winnemucca.725830_TMY2,725830
0.01,27559.05,BRA,BRA_MT_Cotriguacu.829270_INMET,829270
30752.11,11488.62,USA,USA_KY_Louisville.724230_TMY2,724230
59153.27,8607.19,USA,USA_NE_Grand.Island.725520_TMY2,725520
31679.17,10384.28,USA,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3,724250
33496.85,9739.08,USA,USA_MD_Baltimore.724060_TMY2,724060
57563.2,6019.84,USA,USA_WY_Lander-Hunt.Field.725760_TMY3,725760
0,40214.96,UMI,UMI_Wake.Island.912450_TMY,912450
0.01,22936.31,BRA,BRA_GO_Niquelandia.866900_INMET,866900
101533.09,5434.77,KAZ,KAZ_Semipalatinsk.361770_IWEC,361770
18706.81,5093.27,ESP,ESP_Logrono.080840_SWEC,80840
56674.16,7511.2,CHN,CHN_Shaanxi.Yulin.536460_SWERA,536460
45477.66,1779.78,CHN,CHN_Sichuan.Garze.561460_SWERA,561460
41198.01,6694.25,USA,USA_PA_Altoona-Blair.County.AP.725126_TMY3,725126
4.38,24652.15,BRA,BRA_RJ_Campos.dos.Goytacazes.868550_INMET,868550
16994.16,6802.52,AUS,AUS_ACT.Canberra.Airport.949260_RMY,949260
8914.7,17247.14,USA,USA_CA_Bakersfield.723840_TMY2,723840
200.09,24068.59,BRA,BRA_MT_Itiquira.867480_INMET,867480
27882,7985.91,USA,USA_NY_Republic.AP.744864_TMY3,744864
26875.04,13280.76,CHN,CHN_Shandong.Jinan.548230_CSWD,548230
700.36,39291.61,IND,IND_Patna.424920_ISHRAE,424920
0,9909.42,BRA,BRA_CE_Guaramiranga.824870_INMET,824870
8548.85,16036.85,JPN,JPN_Kagoshima.478270_IWEC,478270
37629.89,9888.16,USA,USA_CO_Pueblo.Mem.AP.724640_TMY3,724640
23056.39,15372.89,USA,USA_TN_Dyersburg.Muni.AP.723347_TMY3,723347
95784.68,5744.28,USA,USA_ND_Fargo.727530_TMY2,727530
43934.83,3647.9,POL,POL_Tarnow.125750_IMGW,125750
114050.33,273.25,CHN,CHN_Qinghai.Madoi.560330_CSWD,560330
13158.15,18460.64,USA,USA_MS_Jackson.Intl.AP.722350_TMY3,722350
20875.53,11375.53,USA,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY,723060
14809.35,15254.31,USA,USA_GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190_TMY3,722190
399.88,10737.01,KEN,KEN_Kitale.636610_SWERA,636610
11792.11,12693.95,USA,USA_CA_Stockton.Metro.AP.724920_TMY3,724920
59228.29,2726.26,POL,POL_Wlodawa.124970_IMGW,124970
769.55,20742.16,AUS,AUS_WA.Carnarvon.Airport.943000_RMY,943000
85006.46,5594.34,USA,USA_MN_Minneapolis-Crystal.AP.726575_TMY3,726575
12576.98,18839,USA,USA_TX_Nacogdoches.AWOS.722499_TMY3,722499
9056.59,19437.71,USA,USA_CA_Barstow.Daggett.AP.723815_TMY,723815
13322.77,3613.4,NZL,NZL_Nelson.Marlborough-Nelson.NM.935460_NIWA,935460
43774.78,9866.27,USA,USA_IL_Springfield-Capital.AP.724390_TMY,724390
59484.46,5492.72,USA,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY,726400
34949.64,9859.47,USA,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3,724089
46746.94,5441.62,USA,USA_OR_Lakeview.AWOS.725976_TMY3,725976
0,23833.91,BRA,BRA_BA_Euclides.da.Cunha.866130_INMET,866130
3093.49,9714.95,BRA,BRA_Curitiba-Afonso.Pen.838400_SWERA,838400
35339.72,2785.78,USA,USA_WA_Toledo-Winlock-Ed.Carlson.Mem.AP.727926_TMY3,727926
1077.45,31815.84,USA,USA_FL_Homestead.AFB.722026_TMY3,722026
38412.74,12345.98,USA,USA_MO_Kansas.City.724460_TMY2,724460
48168.32,7139.41,USA,USA_MI_Oakland.County.Intl.AP.726375_TMY3,726375
44715.59,10171.09,CHN,CHN_Kinjiang.Uygur.Kuqa.516440_SWERA,516440
66156.42,5482.26,USA,USA_WI_Marshfield.Muni.AP.726574_TMY3,726574
47201.41,7077.56,USA,USA_OH_Dayton.745700_TMY2,745700
53068.94,7402.8,USA,USA_MI_Jackson-Reynolds.Field.725395_TMY3,725395
47055.83,9475.77,CHN,CHN_Beijing.Miyun.544160_CSWD,544160
32167.85,8844.53,USA,USA_WV_Charleston-Yeager.AP.724140_TMY,724140
16952.68,18353.43,USA,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3,723510
8269.28,22569.35,USA,USA_LA_Houma-Terrebonne.AP.722406_TMY3,722406
90325.79,5487.16,USA,USA_MN_Little.Falls.AWOS.726578_TMY3,726578
487.5,30440.84,AUS,AUS_WA.Learmonth.943020_IWEC,943020
2151.8,31441.84,USA,USA_AZ_Yuma.MCAS.699604_TMY3,699604
141023.29,118.95,USA,USA_AK_Savoonga.702035_TMY3,702035
43.27,12017.82,KEN,KEN_Embu.637200_SWERA,637200
1361.04,16672.7,BRA,BRA_SP_Rancharia.868640_INMET,868640
74899.5,6646.24,USA,USA_MN_Fergus.Falls.AWOS.726560_TMY3,726560
46985.51,6377.93,USA,USA_CT_Oxford.AWOS.725029_TMY3,725029
49561.46,8230.98,USA,USA_IN_Grissom.AFB.725335_TMY3,725335
7718.58,20911.29,USA,USA_CA_Barstow-Daggett.723815_TMY2,723815
16211.15,15148.03,CHN,CHN_Zhejiang.Hangzhou.584570_CSWD,584570
35449.9,8141.66,USA,USA_CO_Trinidad-Las.Animas.County.AP.724645_TMY3,724645
32652.3,6836.92,USA,USA_NY_New.York-LaGuardia.AP.725030_TMY,725030
58230.18,5795.46,USA,USA_WY_Sheridan.County.AP.726660_TMY,726660
0.09,27707.06,BRA,BRA_MT_Guaranta.do.Norte.819790_INMET,819790
25848.22,13469.38,USA,USA_KY_Somerset-Pulaski.County.AWOS.724354_TMY3,724354
0,46398.35,KEN,KEN_Garissa.637230_SWERA,637230
13190.11,10288.96,USA,USA_CA_Sacramento.724835_TMY2,724835
21838.23,12501.19,USA,USA_TN_Nashville.Intl.AP.723270_TMY,723270
0,43191.92,IND,IND_Mumbai.430030_ISHRAE,430030
22222.24,20457.78,USA,USA_OK_Altus.AFB.723520_TMY3,723520
11904.54,18044.17,USA,USA_SC_Florence.Rgnl.AP.723106_TMY3,723106
15763.47,8231.38,FRA,FRA_Marseille.076500_IWEC,76500
11596.56,23154.44,IRN,IRN_Yazd.408210_ITMY,408210
2194.93,14720.53,AUS,AUS_WA.Geraldton.Airport.944030_RMY,944030
61681.88,2010.19,USA,USA_ME_Bar.Harbor.AWOS.726077_TMY3,726077
49666.32,6776.24,USA,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3,725210
394.61,20290.33,BRA,BRA_PR_Diamante.do.Norte.868610_INMET,868610
51.23,17758.88,BRA,BRA_GO_Rio.Verde.867530_INMET,867530
10246.63,17589.74,CZ13RV2.htm,CZ13RV2,723890
147562.64,2905.49,CHN,CHN_Nei.Mongol.Manzhouli.505140_CSWD,505140
0,41098.97,IND,IND_Mangalore.432840_ISHRAE,432840
82071.09,6462.43,USA,USA_WI_Eau.Claire.County.AP.726435_TMY3,726435
13291.43,17657.85,USA,USA_AL_Fort.Rucker-Cairns.Field.722269_TMY3,722269
53888.12,4854.2,USA,USA_MT_Missoula.Intl.AP.727730_TMY3,727730
1101.11,13676.18,BRA,BRA_PR_Joaquim.Tavora.869030_INMET,869030
8570.13,3113.12,NZL,NZL_Taranaki-New.Plymouth.NP.933090_NIWA,933090
27882.54,14238.49,USA,USA_TN_Nashville.723270_TMY2,723270
10143.59,13556.81,CHN,CHN_Sichuan.Luzhou.576020_CSWD,576020
30291.84,8435.85,ITA,ITA_Bologna-Borgo.Panigale.161400_IGDG,161400
202553.91,233.15,USA,USA_AK_Anaktuvuk.Pass.701625_TMY3,701625
40605.47,7157.69,USA,USA_ID_Boise.726810_TMY2,726810
52905.2,1842.54,POL,POL_Bydgoszcz.122400_IMGW,122400
16526.9,1416.69,USA,USA_OR_North.Bend.Muni.AP.726917_TMY3,726917
14401.13,19270.69,IRN,IRN_Tehran-Mehrabad.407540_ITMY,407540
34862.28,9357.53,USA,USA_DE_Dover.AFB.724088_TMY3,724088
16145.56,8336.23,CHN,CHN_Guizhou.Guiyang.578160_CSWD,578160
15.97,35755.09,BRA,BRA_MT_Nova.Maringa.866630_INMET,866630
23503.11,13600.9,USA,USA_AR_Siloam.Spring.AWOS.723443_TMY3,723443
10371.61,9411.16,ITA,ITA_Crotone.163500_IGDG,163500
66033.83,7809.47,USA,USA_IL_Rockford-Greater.Rockford.AP.725430_TMY3,725430
45022.57,6617.85,USA,USA_PA_Pittsburgh.725200_TMY2,725200
36860.38,11983.1,USA,USA_KS_Topeka-Forbes.AFB.724565_TMY3,724565
30089.9,10446.55,USA,USA_NM_Clayton.Muni.AP.723600_TMY3,723600
4890.73,23503.88,AUS,AUS_NT.Alice.Springs.Airport.943260_RMY,943260
12705.86,10308.28,USA,USA_CA_Fairfield-Travis.AFB.745160_TMY3,745160
80248.29,3429.9,USA,USA_MT_Cut.Bank.Muni.AP.727796_TMY,727796
42289.39,3437.06,AUT,AUT_Salzburg.111500_IWEC,111500
25077.15,4562.27,USA,USA_OR_Eugene.726930_TMY2,726930
1.15,28208.32,BRA,BRA_MG_Itaobim.867420_INMET,867420
37737.73,11801.61,USA,USA_KS_Dodge.City.Rgnl.AP.724510_TMY3,724510
0,37753.78,BRA,BRA_PA_Maraba.825620_INMET,825620
0,41101.03,NIC,NIC_Managua-Augusto.CES.787410_SWERA,787410
6978.26,23762.73,USA,USA_TX_Palacios.Muni.AP.722555_TMY3,722555
26139.2,11639.77,USA,USA_AZ_Winslow.Muni.AP.723740_TMY3,723740
26248.05,7912.43,USA,USA_WA_The.Dalles.Muni.AP.726988_TMY3,726988
10188.72,17387.49,USA,USA_TX_El.Paso.Intl.AP.722700_TMY3,722700
5376.76,23173.28,USA,USA_FL_Panama.City-Bay.County.AP.722245_TMY3,722245
0,28915.62,BRA,BRA_BA_Caravelas.834970_INMET,834970
3.17,27521.2,SLV,SLV_San.Salvador-Ilopango.786630_SWERA,786630
43149.99,2092.09,CHN,CHN_Sichuan.Garze.561460_CSWD,561460
11643.91,19133.88,USA,USA_GA_Savannah-Hunter.AAF.747804_TMY3,747804
93.8,21604.14,BRA,BRA_RJ_Cambuci.868540_INMET,868540
71054.05,4182.38,USA,USA_ME_Augusta.AP.726185_TMY3,726185
32818.43,9989.52,CHN,CHN_Shandong.Juxian.549360_CSWD,549360
0,26465.45,BRA,BRA_BA_Una.867240_INMET,867240
53871.62,6318.22,CAN,CAN_ON_Windsor.715380_CWEC,715380
345.31,18205.01,BRA,BRA_RJ_Valenca.868750_INMET,868750
13582.13,18024.04,USA,USA_NV_Mercury-Desert.Rock.AP.723870_TMY3,723870
34340.36,9468.6,USA,USA_DE_Wilmington.724089_TMY2,724089
44011.72,7931.27,USA,USA_OH_Dayton-Wright.Patterson.AFB.745700_TMY3,745700
138.03,30001.91,BRA,BRA_MT_Vila.Bela.da.Santissima.Trindade.867010_INMET,867010
12168.59,19146.11,USA,USA_LA_Monroe.Rgnl.AP.722486_TMY3,722486
90.38,33200.87,CUB,CUB_Sancti.Spiritus.783490_SWERA,783490
7329.42,4039.5,USA,USA_CA_Oakland.Intl.AP.724930_TMY3,724930
33836.77,8182.71,USA,USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3,724113
15432.83,20914.29,USA,USA_AR_El.Dorado-Goodwin.Field.723419_TMY3,723419
5004.12,10304.47,ITA,ITA_Trapani-Birgi.164290_IGDG,164290
5950.55,20129.74,USA,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY,722410
80543.51,8414.71,USA,USA_MN_South.St.Paul.Muni.AP.726603_TMY3,726603
41844.28,5439.48,TUR,TUR_Ankara.171280_IWEC,171280
0,44064.33,BRA,BRA_Porto.Velho.828240_SWERA,828240
6240.8,8265.53,ZAF,ZAF_Johannesburg.683680_IWEC,683680
49.36,18198.6,USA,USA_HI_Lanai.AP.911905_TMY3,911905
4606.37,15391.76,ARG,ARG_Entre.Rios_Parana.AP_873740_ArgTMY,873740
23507.31,12239.95,USA,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY,723260
49522.01,7510.23,USA,USA_CT_Hartford.725087_TMY2,725087
72346.76,378.8,USA,USA_AK_Yakutat.State.AP.703610_TMY3,703610
16191.48,14855.16,CHN,CHN_Anhui.Tunxi.585310_CSWD,585310
62371.31,4739.83,USA,USA_WY_Casper.725690_TMY2,725690
952.76,30808.04,USA,USA_FL_Miami-Opa.Locka.AP.722024_TMY3,722024
53842.64,10055.85,USA,USA_NE_Omaha.725500_TMY2,725500
9986.66,11302.39,ESP,ESP_Jaen.084170_SWEC,84170
168647.63,124.3,USA,USA_AK_Shishmaref.AWOS.701195_TMY3,701195
4927.67,5200,BRA,BRA_PR_Inacio.Martins.869290_INMET,869290
8404.13,19122.08,USA,USA_FL_Whiting.Field.NAS.722226_TMY3,722226
38215.18,8847.71,USA,USA_PA_Harrisburg-Capital.City.AP.725118_TMY3,725118
28077.03,7793.56,ITA,ITA_Torino.160590_IWEC,160590
83242.87,6847.36,CHN,CHN_Xinjiang.Urgur.Urumqi.514630_IWEC,514630
0,42458.07,AUS,AUS_NT.Darwin.941200_IWEC,941200
90357.66,2738.67,USA,USA_MI_Sault.Ste.Marie-Sanderson.Field.727340_TMY,727340
17288.1,14991.91,USA,USA_AZ_Page.Muni.AWOS.723710_TMY3,723710
42873.51,6696.74,USA,USA_CO_Boulder.724699_TMY2,724699
4438.25,5643.95,BRA,BRA_MG_Maria.da.Fe.830150_INMET,830150
6789.5,9060.58,ESP,ESP_Murcia.084300_SWEC,84300
52220.3,6256.28,USA,USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3,725190
111854.08,2597.03,CAN,CAN_PQ_Roberval.717280_CWEC,717280
17052.29,428.43,BRA,BRA_SC_Urubici.869680_INMET,869680
90667.39,2971.65,CHN,CHN_Xinjiang.Uygur.Hoboksar.511560_CSWD,511560
2682.9,22567.51,USA,USA_FL_Daytona.Beach.Intl.AP.722056_TMY3,722056
69574.9,24.33,USA,USA_AK_Adak.NAS.704540_TMY3,704540
2334.09,26241.06,AUS,AUS_WA.Giles.94461_RMY,94461
23264.04,2877.53,USA,USA_WA_Snohomish.County.AP.727937_TMY3,727937
59866.67,8046.08,USA,USA_NE_North.Platte.725620_TMY2,725620
0,23212.2,BRA,BRA_GO_Posse.866920_INMET,866920
25166.7,6086.62,CHN,CHN_Guizhou.Bijie.577070_CSWD,577070
13863.92,15008.38,USA,USA_CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,723816
8568.03,22539.24,USA,USA_TX_Austin.722540_TMY2,722540
9472.08,22400.67,USA,USA_LA_Lake.Charles.AP.722404_TMY3,722404
13885.56,17465.78,USA,USA_TX_Midland.Intl.AP.722650_TMY,722650
5782.43,9336.59,AUS,AUS_SA.Ceduna.946530_RMY,946530
525.32,15037.91,BRA,BRA_SP_Iguape.869230_INMET,869230
79397.05,6607.13,USA,USA_MN_St.Paul-Downtown.AP.726584_TMY3,726584
8355.03,7449.71,ITA,ITA_Alghero.165200_IGDG,165200
64453.99,6743.66,USA,USA_WI_La.Crosse.Muni.AP.726430_TMY,726430
100638.44,5792.42,USA,USA_ND_Fargo-Hector.Intl.AP.727530_TMY3,727530
184.81,12923.56,BRA,BRA_PR_Ilha.do.Mel.869350_INMET,869350
37869.93,13064.43,USA,USA_KS_Wichita.724500_TMY2,724500
2078.05,36066.22,IND,IND_New.Delhi.421820_IWEC,421820
0,34514.2,BRA,BRA_PB_Joao.Pessoa.819180_INMET,819180
3762.45,12488.14,AUS,AUS_WA.Perth.Airport.946100_RMY,946100
167.82,16739.51,BRA,BRA_MG_Caratinga.835920_INMET,835920
84308.11,2488.21,USA,USA_MI_Chippewa.County.Intl.AP.727344_TMY3,727344
28759.14,7767.39,USA,USA_WA_Walla.Walla.City-County.AP.727846_TMY3,727846
28891.54,649.44,IRL,IRL_Dublin.039690_IWEC,39690
17425.57,18456.91,CHN,CHN_Hubei.Wuhan.574940_CSWD,574940
631.43,8779.22,BRA,BRA_ES_Santa.Teresa.868040_INMET,868040
35243.48,6149.74,BIH,BIH_Banja.Luka.132420_IWEC,132420
0,24882.16,BRA,BRA_BA_Porto.Seguro.867450_INMET,867450
63625.73,4714.4,USA,USA_MT_Missoula.727730_TMY2,727730
35982.08,11910.87,USA,USA_MO_Whiteman.AFB.724467_TMY3,724467
48548.09,5219.23,USA,USA_WY_Cody.Muni.AWOS.726700_TMY3,726700
3190.63,34172.05,USA,USA_CA_Blythe-Riverside.County.AP.747188_TMY3,747188
36937.68,8101.61,USA,USA_UT_Cedar.City.Muni.AP.724755_TMY3,724755
108945.48,1045.57,CAN,CAN_PQ_Baie.Comeau.711870_CWEC,711870
46271.67,6254.98,USA,USA_MA_Chicopee.Falls-Westover.AFB.744910_TMY3,744910
614.58,19510.39,BRA,BRA_MS_Dourados.836590_INMET,836590
34597.55,9813.76,USA,USA_KY_Lexington-Bluegrass.AP.724220_TMY,724220
355.82,33315.92,USA,USA_FL_Fort.Lauderdale.Intl.AP.722025_TMY3,722025
35807.6,7108.91,USA,USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3,724116
41986.66,5705,HUN,HUN_Debrecen.128820_IWEC,128820
31439.14,6936.86,ITA,ITA_Brescia-Ghedi.160880_IGDG,160880
20095.98,11833.3,USA,USA_VA_Norfolk.723080_TMY2,723080
102096.84,846.95,USA,USA_AK_Anchorage.702730_TMY2,702730
0,34376.08,BRA,BRA_BA_Salvador.866780_INMET,866780
42049.51,10633.77,USA,USA_IL_Decatur.AP.725316_TMY3,725316
30092.15,12771.74,USA,USA_KS_Wichita-Mid.Continent.AP.724500_TMY3,724500
0,29645.98,SEN,SEN_Dakar.616410_IWEC,616410
47659.1,6622.85,USA,USA_PA_Butler.County.AWOS.725124_TMY3,725124
628.25,11878.18,BRA,BRA_MG_Patrocinio.867780_INMET,867780
0,43820.33,VEN,VEN_Caracas.804150_IWEC,804150
42007.51,1956.85,DEU,DEU_Hamburg.101470_IWEC,101470
14080.61,15929.83,USA,USA_CA_Palmdale.AP.723820_TMY3,723820
33977.43,5892.32,USA,USA_NY_New.York.City-Central.Park.94728_TMY,0.94728
519.86,12699.62,BRA,BRA_SP_Sao.Paulo-Congonhas.AP.837800_TRY.1954,837800
